"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH01","Scene06","引き出しの便箋","16","narration","","","夫の手元にペンはない。便箋には何も書かず、重なっていた紙を引き出しの奥へ戻した。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","元の位置へ戻す。文字や内容の強調なし","継続"
"CH01","Scene06","引き出しの便箋","17","narration","","","かなこは寝具の中から二人を見ただけで、便箋へ近づくことも、手を伸ばすこともなかった。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","かなこを離れた位置に表示","継続"
"CH01","Scene06","引き出しの便箋","18","dialogue","かなこ","","「電池、あったの？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","眠そうに尋ねる","継続"
"CH01","Scene06","引き出しの便箋","19","dialogue","和彦","","「便箋が入ってただけ。電池は鞄をもう一回探すよ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","引き出しを閉める","継続"
"CH01","Scene06","引き出しの便箋","20","dialogue","かなえ","","「明日の朝でもいいでしょう。もう寝よう」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","就寝を促す","継続"
"CH01","Scene06","引き出しの便箋","21","dialogue","和彦","","「そうするか」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","かなえへ向き直る","継続"
"CH01","Scene06","引き出しの便箋","22","narration","","","引き出しは閉じられ、古い便箋は山荘の寝室に残された。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","閉じた引き出しを短く示す。怪異演出なし","静かな夜の音を継続"
"CH01","Scene06","引き出しの便箋","23","direction","","","家族は普段どおりに就寝する。夜間の異変は起こさず、翌朝へ時間を進める。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","穏やかに暗転","BGMを自然にフェード"
"CH01","Scene07","また来年","1","narration","","","翌朝、家族は何事もなく目を覚ました。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","ENV_CH1_MOUNTAIN_SUMMER_MORNING","BGM_CH1_SUMMER_DEPARTURE","","","明るい画面へフェード","旅行の終わりを感じる穏やかなBGM。朝の鳥と蝉"
"CH01","Scene07","また来年","2","narration","","","朝食を終えると、かなえと夫は帰りの荷物をまとめ始めた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","通常表示","継続"
"CH01","Scene07","また来年","3","dialogue","かなこ","","「今日も川、行ける？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","期待して尋ねる","継続"
"CH01","Scene07","また来年","4","dialogue","かなえ","","「今日は片づけて帰る日。道が混む前に出たいの」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","穏やかに説明","継続"
"CH01","Scene07","また来年","5","dialogue","かなこ","","「少しだけでも？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","食い下がる","継続"
"CH01","Scene07","また来年","6","dialogue","和彦","","「少しだけのつもりで行っても、帰りたくなくなるだろう？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","笑って聞く","継続"
"CH01","Scene07","また来年","7","dialogue","かなこ","","「……なるかもしれない」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","渋々認める","継続"
"CH01","Scene07","また来年","8","dialogue","かなえ","","「また来年、安全に遊べる日に来よう」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","かなこの肩へ手を添える","継続"
"CH01","Scene07","また来年","9","dialogue","かなこ","","「来年も絶対ね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","念を押す","継続"
"CH01","Scene07","また来年","10","dialogue","和彦","","「約束だ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","うなずく","継続"
"CH01","Scene07","また来年","11","narration","","","夫は寝室を見回し、閉じた引き出しもそのままにして部屋を出た。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","山荘内の確認を文章で示す","継続"
"CH01","Scene07","また来年","12","dialogue","和彦","","「忘れ物、ないか？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","荷物を確認","継続"
"CH01","Scene07","また来年","13","dialogue","かなえ","","「こっちは大丈夫。かなこの分も見たよ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","鞄を閉じる","継続"
"CH01","Scene07","また来年","14","narration","","","かなえも夫も、古い便箋は寝室の引き出しに置いたままだと思っている。持ち帰るつもりはなかった。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","通常表示。便箋の映像は出さない","継続"
"CH01","Scene07","また来年","15","dialogue","和彦","","「昨日の人も、近くを散歩してただけだったのかもな」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","山荘前から川の方向を見る","BGMの音量を少し控える"
"CH01","Scene07","また来年","16","dialogue","かなえ","","「そうね。木の向こうに道があったのかもしれない」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","現実的な結論に置く","継続"
"CH01","Scene07","また来年","17","dialogue","和彦","","「今度来た時に、道があるか見るくらいでいいか」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","深追いしない","継続"
"CH01","Scene07","また来年","18","dialogue","かなこ","","「お父さん、お母さん、早く！」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","車のそばから呼ぶ","BGMを元へ戻す"
"CH01","Scene07","また来年","19","narration","","","かなこはもう帰り道の話をしている。白い人影も古い便箋も、かなこの夏を曇らせてはいなかった。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","かなこを明るく表示","継続"
"CH01","Scene07","また来年","20","dialogue","かなこ","","「山荘、また来年ね！」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","山荘へ手を振る","継続"
"CH01","Scene07","また来年","21","dialogue","かなえ","","「来年まで、さようなら」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","かなこに合わせて振り返る","継続"
"CH01","Scene07","また来年","22","narration","","","三人を乗せた車は、いつもの家族旅行を終えて山道を下っていった。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","山荘外観を残し、車が離れることを文章で示す","音数を少し減らす"
"CH01","Scene07","また来年","23","direction","","","第一章終了","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","","","","1.2秒で暗転。章終了表示","BGMをフェードアウト"
