"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH04","Scene05","4人の消息不明記録","11","dialogue","菊池","","「だから、この記事だけで便箋と結びつけることはできません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事を閉じる","継続"
"CH04","Scene05","4人の消息不明記録","12","narration","","","それでも、宿泊記録、山添の父の片付け記録、四人の消息不明記事は、同じ資料群に保存されていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","三資料を並べる","継続"
"CH04","Scene05","4人の消息不明記録","13","dialogue","直人","","「山添さんのお父さんは、ここまで追っていた」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","資料の重なりを見る","継続"
"CH04","Scene05","4人の消息不明記録","14","dialogue","菊池","","「そう見ることはできます。ただ、なぜそこまで追ったのかは、まだ分かりません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","直人の見方を受け止め、理由は保留する","継続"
"CH04","Scene05","4人の消息不明記録","15","dialogue","直人","","「偶然にしては重なりすぎている気もします」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","声を落とす","継続"
"CH04","Scene05","4人の消息不明記録","16","dialogue","菊池","","「そう感じることと、同じ原因だと証明することは別です」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","穏やかに制する","継続"
"CH04","Scene05","4人の消息不明記録","17","narration","","","直人はうなずき、山添の父の資料にある参照記号をもう一度追った。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","参照番号へ寄る","継続"
"CH04","Scene05","4人の消息不明記録","18","dialogue","直人","","「続きがあります。保存した通信ログの番号です」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","次の資料を見つける","継続"
"CH04","Scene05","4人の消息不明記録","19","dialogue","菊池","","「1996年当時のものですか」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","年代を確認する","継続"
"CH04","Scene05","4人の消息不明記録","20","dialogue","直人","","「印刷された年は一致しています」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","年だけを示す","継続"
"CH04","Scene05","4人の消息不明記録","21","narration","","","四人の消息を示す記事の次に、古い通信記録が残されていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","通信ログの封筒を示す","継続"
"CH04","Scene05","4人の消息不明記録","22","direction","","","――","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","通常暗転","継続"
"CH04","Scene06","残された通信ログ","1","direction","","","同日・夕方","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","事務所背景へ切替、夕方表現を適用","継続"
"CH04","Scene06","残された通信ログ","2","narration","","","山添の父が保存した通信ログは、穴の開いた連続紙に印刷されていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","印刷物の外形を示す","継続"
"CH04","Scene06","残された通信ログ","3","dialogue","直人","","「投稿番号と返信番号があります。今のSNSとは違う形式です」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","番号の対応を見る","継続"
"CH04","Scene06","残された通信ログ","4","dialogue","菊池","","「投稿者は分かりますか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","名前欄を見る","継続"
"CH04","Scene06","残された通信ログ","5","dialogue","直人","","「この写しでは判別できません。名前も固定の呼び名も残っていないです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","空欄を示す","継続"
"CH04","Scene06","残された通信ログ","6","narration","","","断片的な文面には、山荘で古い便箋を見つけたという記述があった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","最初の投稿を示す","継続"
"CH04","Scene06","残された通信ログ","7","dialogue","菊池","","「宿泊記録の四人が書いたものとは限りません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","投稿者を断定しない","継続"
"CH04","Scene06","残された通信ログ","8","dialogue","直人","","「はい。ただ、年と山荘は一致しています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","年代と場所だけを結ぶ","継続"
"CH04","Scene06","残された通信ログ","9","narration","","","次の返信には、仲間内でその便箋を気味悪がっていたことが短く残されていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","返信関係を追う","継続"
"CH04","Scene06","残された通信ログ","10","dialogue","菊池","","「何が書かれていたかはない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","欠けている情報を確認する","継続"
"CH04","Scene06","残された通信ログ","11","dialogue","直人","","「この範囲にはありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","ログの続きへ目を移す","継続"
"CH04","Scene06","残された通信ログ","12","narration","","","窓の外が夜へ沈む頃、直人の指が一つの返信で止まった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","夜表現へ移行","BGM音量を少し抑える"
"CH04","Scene06","残された通信ログ","13","dialogue","直人","","「菊池さん。ここです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","返信番号を指す","抑えた音量を維持"
"CH04","Scene06","残された通信ログ","14","document","","","保存ログ　1996年　「呪いの便箋」のこと？","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","`DOC_CH4_1996_CURSED_LETTER_BBS_LOG.png` を表示","継続"
"CH04","Scene06","残された通信ログ","15","narration","","","画像を閉じた後も、「呪いの便箋」という文字が二人の間に残った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","短い間","抑えた音量を維持"
"CH04","Scene06","残された通信ログ","16","dialogue","菊池","","「山添さんのお父さまが作った呼び名ではない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","年代を確かめる","継続"
"CH04","Scene06","残された通信ログ","17","dialogue","直人","","「少なくとも、1996年の記録にもう残っています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","事実だけを述べる","継続"
"CH04","Scene06","残された通信ログ","18","dialogue","菊池","","「誰が名付けたかは分からない。これが最初とも限らない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","断定範囲を区切る","継続"
"CH04","Scene06","残された通信ログ","19","narration","","","山添の父より前から呼び名があった。それは怪異の証明ではないが、少なくとも山添の父一人が作った呼び名ではなかった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","山添の父の資料とログを並べる","継続"
"CH04","Scene06","残された通信ログ","20","dialogue","直人","","「四人の消息不明も、1998年の事故も、同じ原因だとはまだ言えません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","記録を分けて置く","継続"
"CH04","Scene06","残された通信ログ","21","dialogue","菊池","","「ええ。今分かったのは、過去にも同じ呼び方があったことだけです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","ログへ視線を戻す","継続"
"CH04","Scene06","残された通信ログ","22","dialogue","直人","","「次は、この呼び名が何を指していたのか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","先を促す","継続"
"CH04","Scene06","残された通信ログ","23","dialogue","菊池","","「そこから先を追いましょう」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","調査継続を一度だけ示す","BGMを穏やかに戻す"
"CH04","Scene06","残された通信ログ","24","narration","","","画面に残った「呪いの便箋」の文字だけが、古い記録の中からこちらを見返していた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","通信ログの文字へ寄る","BGMをフェード開始"
"CH04","Scene06","残された通信ログ","25","direction","","","第四章終了","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","night","1.2秒で暗転。章終了表示","BGMをフェードアウト"
