"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH03","Scene06","三日後の試用","7","dialogue","直人","","「分かりました」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","書類を確認する","継続"
"CH03","Scene06","三日後の試用","8","dialogue","菊池","","「仕事で知った依頼人や対象の情報は、外では話さないでください。記録は持ち帰らず、ここで管理します」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","守秘と記録管理を説明","継続"
"CH03","Scene06","三日後の試用","9","dialogue","直人","","「自分用の控えも作らない方がいいですか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","不明点を確認する","継続"
"CH03","Scene06","三日後の試用","10","dialogue","菊池","","「はい。必要な記録は、こちらの用紙へお願いします」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","指定用紙を渡す","継続"
"CH03","Scene06","三日後の試用","11","dialogue","菊池","","「対象へ接触しない。許可のない場所へ入らない。無関係な人を撮らない。見えたことだけで結論を決めない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","短文で禁止事項を伝える","継続"
"CH03","Scene06","三日後の試用","12","dialogue","直人","","「公開された場所と、許可された共用部だけで観察する。相手には接触せず、判断は報告の後。そういう理解でいいですか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","自分の言葉で確認する","継続"
"CH03","Scene06","三日後の試用","13","dialogue","菊池","","「そのとおりです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","うなずく","継続"
"CH03","Scene06","三日後の試用","14","narration","","","菊池はそこで初めて、案件の概要を開いた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","案件資料を表示","継続"
"CH03","Scene06","三日後の試用","15","dialogue","菊池","","「依頼人が所有する小規模事務所に、契約名義どおりの営業実態があるかを確認します」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","建物情報を示す","継続"
"CH03","Scene06","三日後の試用","16","dialogue","菊池","","「管理側で分かるのは、契約の継続、登録情報、利用権限までです。日常的に活動しているかは分かりません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","管理情報の範囲を説明","継続"
"CH03","Scene06","三日後の試用","17","dialogue","直人","","「現場で、人や荷物の動きを見るんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","目的を整理する","継続"
"CH03","Scene06","三日後の試用","18","dialogue","菊池","","「ええ。出入り、荷物、照明、活動の間隔。一時的な保管場所との違いが見えるように記録してください」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","観察項目を示す","継続"
"CH03","Scene06","三日後の試用","19","dialogue","直人","","「同じ人に見えても、同一人物とは決めない方がいいですか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","記録欄を確認する","継続"
"CH03","Scene06","三日後の試用","20","dialogue","菊池","","「特徴は書いてください。ただし、同じだと確認できない限りは、そのまま断定しないでください」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","穏やかに補足する","継続"
"CH03","Scene06","三日後の試用","21","narration","","","直人は説明書類を読み返し、署名欄へ記入した。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","試用開始の確認","継続"
"CH03","Scene06","三日後の試用","22","dialogue","直人","","「守秘、範囲、報酬。確認しました。お願いします、菊池さん」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","緊張を残して頭を下げる","継続"
"CH03","Scene06","三日後の試用","23","dialogue","菊池","","「こちらこそ。では、始めましょう」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","立ち上がる","BGMを作業開始の調子へ"
"CH03","Scene06","三日後の試用","24","direction","","","二人が調査対象の建物周辺へ移動する。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_EXTERIOR_DAY.png","","","","","小規模事務所ビル前へ通常遷移","午後の道路音を開始"
"CH03","Scene06","三日後の試用","25","narration","","","菊池と直人は、同じ入口を別の角度から見られる位置を確かめた。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_EXTERIOR_DAY.png","","","","","二人の観察位置を示す","継続"
"CH03","Scene06","三日後の試用","26","narration","","","合図だけを交わし、二人は初めて同じ案件の観察へ入った。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_EXTERIOR_DAY.png","","","","","二人を別位置へ配置","作業BGMを低く継続"
"CH03","Scene07","見えたものと必要なもの","1","direction","","","定めた二回の観察時間を終える。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","夕方の休憩スペースへ切り替え","控えめな共同作業BGM。道路音"
"CH03","Scene07","見えたものと必要なもの","2","narration","","","二人は離れた位置で取った記録を、時刻順に並べた。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","二人と記録用紙を表示","継続"
"CH03","Scene07","見えたものと必要なもの","3","dialogue","直人","","「午前十時十三分に入った人と、午後二時四分に戻った人は、同じかもしれません」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","記録の二行を示す","継続"
"CH03","Scene07","見えたものと必要なもの","4","dialogue","菊池","","「根拠を聞かせてください」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","直人を見る","継続"
"CH03","Scene07","見えたものと必要なもの","5","dialogue","直人","","「バッグを左手で持って、スマートフォンは右手で操作していました。使った入口と、来た方向も同じです」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","観察事項を順に示す","継続"
"CH03","Scene07","見えたものと必要なもの","6","dialogue","直人","","「顔ははっきり見えていないので、同じ人とは断定できません」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","最後に留保を付ける","継続"
"CH03","Scene07","見えたものと必要なもの","7","dialogue","菊池","","「その書き方でいいでしょう」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","記録欄を確認する","継続"
"CH03","Scene07","見えたものと必要なもの","8","dialogue","直人","","「配送物が入った後、室内から別の箱が出ています。照明がつく時間と、人の出入りもだいたい重なっていました」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","時刻の並びを示す","継続"
"CH03","Scene07","見えたものと必要なもの","9","dialogue","菊池","","「単に荷物を置いただけではなさそうですか」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","断定せず尋ねる","継続"
"CH03","Scene07","見えたものと必要なもの","10","dialogue","直人","","「以前に見た保管場所だけの動きとは違います。一定の間隔で人が戻って、作業が続いているように見えます」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","活動間隔を指で追う","継続"
"CH03","Scene07","見えたものと必要なもの","11","dialogue","直人","","「営業している可能性は高いと思います」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","菊池を見る","継続"
"CH03","Scene07","見えたものと必要なもの","12","dialogue","菊池","","「そこまでは私も同じ見方です」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","見解を共有する","継続"
"CH03","Scene07","見えたものと必要なもの","13","dialogue","菊池","","「ただ、現場で分かるのは、継続した活動があるところまでです。契約名義の事業による正式な営業かは、別に確かめる必要があります」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","確認範囲を区切る","継続"
"CH03","Scene07","見えたものと必要なもの","14","dialogue","直人","","「動いていることと、誰が正式に使っているかは別、ということですね」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","考え直す","継続"
"CH03","Scene07","見えたものと必要なもの","15","dialogue","菊池","","「ええ」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","許可された連絡先を確認する","継続"
"CH03","Scene07","見えたものと必要なもの","16","narration","","","菊池は依頼人から許可された窓口を通し、管理側へ必要な項目だけを確認した。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","菊池の確認作業を簡潔に示す","BGMを低く継続"
"CH03","Scene07","見えたものと必要なもの","17","dialogue","菊池","","「契約は継続中。登録名義と利用権限にも問題はありません」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","確認結果を記録する","継続"
"CH03","Scene07","見えたものと必要なもの","18","dialogue","直人","","「管理側は、普段の活動までは見ていなかったんですか」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","管理情報を確認する","継続"
"CH03","Scene07","見えたものと必要なもの","19","dialogue","菊池","","「はい。ですから、こちらの現場記録が必要でした」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","二つの記録を並べる","継続"
"CH03","Scene07","見えたものと必要なもの","20","dialogue","菊池","","「正規の契約が続き、その区画で日常的な事業活動が行われている可能性が高い。今回、報告できるのはそこまでです」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","報告可能な結論を示す","継続"
"CH03","Scene07","見えたものと必要なもの","21","dialogue","直人","","「僕の記録だけでは、契約のことは分からない」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","自分の役割を整理する","継続"
"CH03","Scene07","見えたものと必要なもの","22","dialogue","菊池","","「管理情報だけでも、現場が動いているかは分かりません。どちらも必要でした」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","直人の記録を返す","BGMを少し明るくする"
"CH03","Scene07","見えたものと必要なもの","23","narration","","","直人は、自分の見立てが否定されたのではなく、報告できる形へつながったのだと理解した。","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","直人の表情を和らげる","継続"
"CH03","Scene07","見えたものと必要なもの","24","dialogue","菊池","","「お疲れさまでした、直人君。今日の報酬は、事務所へ戻ってからお渡しします」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","記録をまとめる","継続"
"CH03","Scene07","見えたものと必要なもの","25","dialogue","直人","","「ありがとうございます、菊池さん」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","頭を下げる","継続"
"CH03","Scene07","見えたものと必要なもの","26","dialogue","菊池","","「よければ、次の短い仕事も手伝ってもらえますか」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","押しつけず尋ねる","継続"
"CH03","Scene07","見えたものと必要なもの","27","dialogue","直人","","「はい。日程が合えば、ぜひ」","assets/images/backgrounds/BG_CH3_SMALL_OFFICE_BUILDING_LOBBY_DAY.png","","","","","すぐに答えるが落ち着きを保つ","BGMを穏やかに着地"
"CH03","Scene08","仕事のリズム","1","direction","","","その後、一～二週間","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_DETECTIVE_OFFICE","","","時間経過を表示","軽い日常BGM。空調音"
"CH03","Scene08","仕事のリズム","2","narration","","","直人は便利屋の仕事を続けながら、合意した日に菊池の案件を手伝った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","異なる日付の予定を短く示す","継続"
"CH03","Scene08","仕事のリズム","3","direction","","","一件目。聞き取り記録と移動記録の確認。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","昼の事務所へ切り替え","継続"
"CH03","Scene08","仕事のリズム","4","dialogue","直人","","「この方は三時に出たと話しています。でも、前の記録では、三時五分にまだ建物の中にいます」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","二つの記録を見比べる","継続"
"CH03","Scene08","仕事のリズム","5","dialogue","菊池","","「食い違いはありますね。ただ、嘘と決める前に、使った時計と質問の言い方を確認しましょう」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","記録へ印を付ける","継続"
"CH03","Scene08","仕事のリズム","6","dialogue","直人","","「記憶違いか、時計のずれかもしれない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","うなずく","継続"
"CH03","Scene08","仕事のリズム","7","dialogue","菊池","","「ええ。矛盾は入口です。結論ではありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","確認項目を書き足す","継続"
"CH03","Scene08","仕事のリズム","8","direction","","","数日後。現場写真と報告書の整理。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","夕方の事務所へ短く切り替え","街音を薄く切り替える"
"CH03","Scene08","仕事のリズム","9","dialogue","直人","","「前回は裏口を使っていません。今回は三回、同じ時間帯に出入りしています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","写真とメモを照合する","継続"
"CH03","Scene08","仕事のリズム","10","dialogue","菊池","","「行動変化として残しましょう。依頼目的に関係しない通行人の情報は外します」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","報告書を整理する","継続"
"CH03","Scene08","仕事のリズム","11","dialogue","直人","","「写っていても、必要がなければ載せないんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","写真を確認する","継続"
"CH03","Scene08","仕事のリズム","12","dialogue","菊池","","「集めた情報を全部渡すことが、丁寧な報告とは限りません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","不要情報を除外する","継続"
"CH03","Scene08","仕事のリズム","13","direction","","","さらに数日後。短い聞き取りへの同席。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","通常案件の応接場面へ切り替え","BGMを低く継続"
"CH03","Scene08","仕事のリズム","14","narration","","","直人は相手の話を遮らず、時刻と順序だけを記録していた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人を控えめに表示","継続"
"CH03","Scene08","仕事のリズム","15","dialogue","直人","","「菊池さん。今のお話だけ、前に伺った順番と逆になっています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","聞き取り後、小声で伝える","継続"
"CH03","Scene08","仕事のリズム","16","dialogue","菊池","","「分かりました。決めつけず、もう一度順番を確認します」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","静かに応じる","継続"
"CH03","Scene08","仕事のリズム","17","narration","","","直人は、菊池が相手を追い詰めず、それでも曖昧な点を残さない聞き方をするのを見ていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","菊池の応対を短く示す","継続"
"CH03","Scene08","仕事のリズム","18","direction","","","複数日の試用を終え、事務所へ戻る。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","午後の探偵事務所へ切り替え","穏やかな日常BGMへ"
"CH03","Scene08","仕事のリズム","19","narration","","","机の端には、直人が記録を整理するための場所が用意されていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","二人分の作業位置を示す","継続"
"CH03","Scene08","仕事のリズム","20","dialogue","菊池","","「直人君、よければ次の予定も共有しておきましょう」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","予定表を差し出す","継続"
"CH03","Scene08","仕事のリズム","21","dialogue","直人","","「便利屋の予定を確認して、空いている日を書きます」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","予定表を受け取る","継続"
"CH03","Scene08","仕事のリズム","22","dialogue","菊池","","「それで構いません。便利屋の予定を優先してください。無理に合わせる必要はありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","条件を明確にする","継続"
"CH03","Scene08","仕事のリズム","23","dialogue","直人","","「ありがとうございます、菊池さん」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","作業席へ着く","継続"
"CH03","Scene08","仕事のリズム","24","narration","","","正式な雇用も、長い約束もない。それでも、直人が合意した日に事務所へいることは少しずつ自然になった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","二人が別々の作業をする","継続"
"CH03","Scene08","仕事のリズム","25","narration","","","菊池は直人の洞察だけでなく、守秘と対人態度を見続けていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","菊池が記録を確認する","継続"
"CH03","Scene08","仕事のリズム","26","narration","","","直人もまた、菊池が何を確かめ、どこで判断を止めるのかを仕事の中で学んでいた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人が報告書を整理する","継続"
"CH03","Scene08","仕事のリズム","27","direction","","","数日後。予約客の来訪日へ。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","窓外の光を午前へ変えて通常遷移","BGMをゆっくり切り替える"
"CH03","Scene09","予約客","1","narration","","","平日の午前、直人は事務所の片隅で前案件の記録を整理していた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_DETECTIVE_OFFICE","","","直人を作業席に表示","穏やかな日常BGM。静かな室内音"
"CH03","Scene09","予約客","2","dialogue","菊池","","「直人君。次の予約は、不動産業をされている山添さんです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","予約帳を確認する","継続"
"CH03","Scene09","予約客","3","dialogue","直人","","「相談内容は聞いていますか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","記録を閉じる","継続"
"CH03","Scene09","予約客","4","dialogue","菊池","","「所有物件に関する相談、とだけ。詳しくはこれからです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","応接席を整える","継続"
"CH03","Scene09","予約客","5","narration","","","予約時刻になると、身なりを整えた男が事務所を訪れた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","山添を入口に表示","BGMを低い会話曲へ移行"
"CH03","Scene09","予約客","6","dialogue","山添","","「山添です。本日はよろしくお願いします」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","礼儀正しく挨拶する","継続"
"CH03","Scene09","予約客","7","dialogue","菊池","","「菊池です。どうぞ、お掛けください」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","応接席へ案内する","継続"
"CH03","Scene09","予約客","8","narration","","","山添が席へ着いてから、菊池は直人の方へ視線を向けた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","三人を表示","継続"
"CH03","Scene09","予約客","9","dialogue","菊池","","「こちらは直人君。現場調査を手伝ってもらっています。同席させてもよろしいでしょうか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","山添へ確認する","継続"
"CH03","Scene09","予約客","10","dialogue","山添","","「守秘について同じ扱いなら、構いません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人を見る","継続"
"CH03","Scene09","予約客","11","dialogue","菊池","","「同じ条件で扱います」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","明確に答える","継続"
"CH03","Scene09","予約客","12","dialogue","直人","","「直人です。よろしくお願いします」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","控えめに頭を下げる","継続"
"CH03","Scene09","予約客","13","dialogue","山添","","「こちらこそ」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","通常の挨拶を返す","継続"
"CH03","Scene09","予約客","14","narration","","","二人の間に、面識を示す反応はなかった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","意味深な間を置かず面談へ戻す","継続"
"CH03","Scene09","予約客","15","dialogue","菊池","","「まず、相談内容と、どの範囲まで秘密にしたいかをお聞かせください」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","面談を始める","継続"
"CH03","Scene09","予約客","16","dialogue","山添","","「できるだけ外へ知られずに調べていただきたいことがあります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","言葉を選ぶ","継続"
"CH03","Scene09","予約客","17","dialogue","菊池","","「当事者への接触や照会が必要になれば、事前に範囲を確認します」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","条件を先に示す","継続"
"CH03","Scene09","予約客","18","dialogue","山添","","「それで結構です。小さな事務所でも、調査能力と実績で評価されている方だと伺っています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","菊池へ向き直る","継続"
"CH03","Scene09","予約客","19","dialogue","山添","","「規模ではなく、あなたにお願いしたいと思って来ました」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","簡潔に依頼先選定を伝える","継続"
"CH03","Scene09","予約客","20","dialogue","菊池","","「ありがとうございます。ですが、内容によってはお引き受けできない場合もあります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","中立を保つ","継続"
"CH03","Scene09","予約客","21","dialogue","山添","","「承知しています。相談したいのは、私が所有している山荘のことです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","本題を切り出す","BGMの音数を少し減らす"
"CH03","Scene09","予約客","22","narration","","","直人は山荘という語だけを記録し、山添の次の説明を待った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人の筆記を示す","継続"
"CH03","Scene10","買い戻した山荘","1","dialogue","菊池","","「現在の所有者は、山添さんご本人ですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","面談記録を確認する","低い会話BGM。静かな室内音"
"CH03","Scene10","買い戻した山荘","2","dialogue","山添","","「はい。ただ、父からそのまま相続した物件ではありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","落ち着いて答える","継続"
"CH03","Scene10","買い戻した山荘","3","dialogue","菊池","","「所有までの経緯を伺えますか」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","記録を取る","継続"
"CH03","Scene10","買い戻した山荘","4","dialogue","山添","","「もともとは父の所有でした。父の死後、維持が難しくなり、一度は家の手を離れています」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","長くせず説明する","継続"
"CH03","Scene10","買い戻した山荘","5","dialogue","山添","","「当時の私には、買い取れるだけの資金もありませんでした」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","わずかに間を置く","継続"
"CH03","Scene10","買い戻した山荘","6","dialogue","山添","","「その後、不動産業を始め、事業が安定してから私が買い戻しました」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","菊池を見る","継続"
"CH03","Scene10","買い戻した山荘","7","dialogue","菊池","","「相続ではなく、後から取得し直した物件ということですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","要点を確認する","継続"
"CH03","Scene10","買い戻した山荘","8","dialogue","山添","","「そうです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","うなずく","継続"
"CH03","Scene10","買い戻した山荘","9","narration","","","直人は「父の所有」「一度売却」「本人が再取得」と、所有経緯を時系列に分けて記した。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人の記録を示す","継続"
"CH03","Scene10","買い戻した山荘","10","dialogue","菊池","","「所在地と、周辺の状況もお願いします」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","次の確認へ進む","継続"
"CH03","Scene10","買い戻した山荘","11","dialogue","山添","","「山中にあります。建物から歩いて下りると川があり、夏場は利用者が釣りや水遊びに使います」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","周辺環境を説明する","継続"
"CH03","Scene10","買い戻した山荘","12","narration","","","山添が所在地と道順、建物の特徴を挙げるたび、直人の筆先がわずかに遅くなった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","直人の手元を短く示す","継続"
"CH03","Scene10","買い戻した山荘","13","narration","","","位置も、近くの川も、建物の特徴も一致している。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","","","","説明用の山荘外観を短く挿入してもよい","BGMを低く維持"
