"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH06","Scene05","戻されたもの","7","narration","","","過去に女性社員へ送ったとされる不適切なやり取りが、社内へ広がっていた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","本文は表示しない","継続"
"CH06","Scene05","戻されたもの","8","narration","","","上司の顔色が変わった。額から浮いた汗が、こめかみを伝って顎へ落ちた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","動揺を状況で示す","継続"
"CH06","Scene05","戻されたもの","9","dialogue","上司","","「これは……誰が」","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","声が上ずる","継続"
"CH06","Scene05","戻されたもの","10","narration","","","誰も答えなかった。和彦は離れた席から、その姿を見ていた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","和彦へ寄る","継続"
"CH06","Scene05","戻されたもの","11","narration","","","和彦の口元に、わずかな笑みが浮かんだ。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","説明台詞を入れない","継続"
"CH06","Scene05","戻されたもの","12","direction","","","数日後・会社","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","時間経過","継続"
"CH06","Scene05","戻されたもの","13","narration","","","上司の席から、私物が消えていた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","空席を表示","継続"
"CH06","Scene05","戻されたもの","14","narration","","","管理職の名簿からも名前が消え、周囲は空いた席を避けるように通り過ぎた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","詳細な制度説明はしない","継続"
"CH06","Scene05","戻されたもの","15","narration","","","社内規範を乱す重大な行為があったとして、事実上の退職勧告を受けたらしい。誰も詳しくは口にしなかった。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","伝聞の範囲に留める","継続"
"CH06","Scene05","戻されたもの","16","narration","","","嫌っていた上司は、本当に会社からいなくなった。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","和彦へ視点を戻す","継続"
"CH06","Scene05","戻されたもの","17","narration","","","和彦は鞄の中の便箋を確かめ、また小さく笑った。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","不気味な笑み","継続"
"CH06","Scene05","戻されたもの","18","narration","","","それから便箋は、仕事中も移動中も和彦の手元にあった。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","携帯の反復を示す","継続"
"CH06","Scene05","戻されたもの","19","narration","","","人を見るたび、次は何を書けるかを考える時間が増えた。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","周囲を見る視線の変化","継続"
"CH06","Scene05","戻されたもの","20","narration","","","家では落ち着いて便箋を開けない。そう考えた和彦は、ホテルへ泊まる日を増やしていった。","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","家庭から離れる流れ","継続"
"CH06","Scene05","戻されたもの","21","direction","","","――","assets/images/backgrounds/BG_CH5_KAZUHIKO_OFFICE_DESK_DAY.png","","BGM_CH2_EVERYDAY_UNEASE","","day","短い暗転","BGMをフェードアウト"
"CH06","Scene06","遠ざかる家族","1","direction","","","数日後・夜","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","かなえ一家の自宅へ切替","BGM_CH2_QUIET_ANXIETY.mp3を開始"
"CH06","Scene06","遠ざかる家族","2","narration","","","和彦の帰宅は、日ごとに遅くなった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","玄関側の暗い室内を示す","継続"
"CH06","Scene06","遠ざかる家族","3","narration","","","帰ってきても鞄を手放さず、食卓では何度も返事が遅れた。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","鞄を和彦の近くに置く","継続"
"CH06","Scene06","遠ざかる家族","4","dialogue","かなこ","","「お父さん、聞いてた？」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","和彦の顔をのぞく","継続"
"CH06","Scene06","遠ざかる家族","5","dialogue","和彦","","「聞いてるよ」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","少し遅れて答える","継続"
"CH06","Scene06","遠ざかる家族","6","dialogue","かなこ","","「じゃあ、何の話だった？」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","素朴に尋ねる","継続"
"CH06","Scene06","遠ざかる家族","7","narration","","","和彦は答えられず、鞄へ視線を落とした。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","短い沈黙","継続"
"CH06","Scene06","遠ざかる家族","8","dialogue","かなえ","","「最近、ずっとそうだよ」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","穏やかに切り出す","継続"
"CH06","Scene06","遠ざかる家族","9","dialogue","和彦","","「仕事が忙しいんだ」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","かなえを見ない","継続"
"CH06","Scene06","遠ざかる家族","10","dialogue","かなえ","","「仕事の話をしてるんじゃない」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","声を抑える","継続"
"CH06","Scene06","遠ざかる家族","11","dialogue","和彦","","「じゃあ、今は何も聞かないでくれ」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","強く言った後に目を逸らす","継続"
"CH06","Scene06","遠ざかる家族","12","dialogue","かなこ","","「けんかするの？」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","二人を見比べる","継続"
"CH06","Scene06","遠ざかる家族","13","dialogue","かなえ","","「しないよ。大丈夫」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","かなこへ向き直る","継続"
"CH06","Scene06","遠ざかる家族","14","narration","","","大丈夫と言いながら、かなえは和彦の鞄から目を離せなかった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","鞄を示す","継続"
"CH06","Scene06","遠ざかる家族","15","direction","","","別の日・夜","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","時間経過","継続"
"CH06","Scene06","遠ざかる家族","16","narration","","","和彦はホテルへ泊まるとだけ連絡し、その夜は帰らなかった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","和彦を表示しない","継続"
"CH06","Scene06","遠ざかる家族","17","dialogue","かなこ","","「お父さん、明日は帰ってくる？」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","玄関を見る","継続"
"CH06","Scene06","遠ざかる家族","18","dialogue","かなえ","","「帰ってくるよ」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","すぐに答える","継続"
"CH06","Scene06","遠ざかる家族","19","narration","","","そう言い切れる理由を、かなえは持っていなかった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","かなえだけを残す","継続"
"CH06","Scene06","遠ざかる家族","20","narration","","","山荘へ行く前の和彦なら、家族への説明もないまま帰らない夜を重ねることはなかった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","以前との違いを示す","継続"
"CH06","Scene06","遠ざかる家族","21","narration","","","変わり始めた時期と、和彦が鞄から離さなくなったものは重なっていた。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","便箋そのものは表示しない","継続"
"CH06","Scene06","遠ざかる家族","22","dialogue","かなえ","","「……あの便箋」","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","一人で口にする","継続"
"CH06","Scene06","遠ざかる家族","23","narration","","","あれを和彦から離さなければならない。かなえは、初めてそう考えた。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","決意を示す","継続"
"CH06","Scene06","遠ざかる家族","24","narration","","","だが、まだ取り上げる方法も、和彦がどう反応するかも分からなかった。","assets/images/backgrounds/BG_CH2_KANAE_HOME_LIVING_DINING_NIGHT.png","","BGM_CH2_QUIET_ANXIETY","","night","行動には移さない","継続"
"CH06","Scene06","遠ざかる家族","25","direction","","","同じ頃・菊池探偵事務所・夕方","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","家庭側BGMを停止し、山添の父の記録へ切替","BGM_CH2_QUIET_ANXIETY.mp3を停止後、BGM_CH3_YAMAZOE_REQUEST.mp3を開始"
"CH06","Scene06","遠ざかる家族","26","narration","","","バブル期、山添の父は土地所有者とのいざこざに疲れていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","過去記録として提示","継続"
"CH06","Scene06","遠ざかる家族","27","narration","","","机にあった便箋を、気持ちを書き捨てるだけの普通の便箋として使った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","便箋の手元を文章で示す","継続"
"CH06","Scene06","遠ざかる家族","28","document","","","あの土地所有者さえいなければいいのに……。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","軽い愚痴として独立表示","継続"
"CH06","Scene06","遠ざかる家族","29","narration","","","殺意でも、具体的な命令でもなかった。誰にも見せるつもりのない愚痴だった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","誤解を避ける","継続"
"CH06","Scene06","遠ざかる家族","30","narration","","","その後、土地所有者は所有権を失い、土地の問題は山添の父に都合よく進んだ。詳しい事情は記録にない。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","法的経緯は示さない","継続"
"CH06","Scene06","遠ざかる家族","31","narration","","","偶然、自分に都合のよい結果になっただけだ。山添の父は、そう考えようとした。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","父の記録を示す","継続"
"CH06","Scene06","遠ざかる家族","32","narration","","","それでも、便箋へ書いた言葉との一致が心に残った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","短い間","継続"
"CH06","Scene06","遠ざかる家族","33","dialogue","山添","","「この時には、まだ処分していないんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","年代を見る","継続"
"CH06","Scene06","遠ざかる家族","34","dialogue","菊池","","「気味悪く思いながら、保管しています。怪異だと確信した記録ではありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","バブル期の欄を閉じる","継続"
"CH06","Scene06","遠ざかる家族","35","direction","","","1996年・山添の父の記録","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","1996年の記録へ移る","継続"
"CH06","Scene06","遠ざかる家族","36","narration","","","白い女性の目撃と若者たちの記録を前に、山添の父はバブル期の土地の件を思い出していた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","二年代の記録を重ねる","継続"
"CH06","Scene06","遠ざかる家族","37","narration","","","あの時の結果も、この便箋と無関係ではなかったのではないか。過去の違和感が、疑いへ変わった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","父の推測として示す","継続"
"CH06","Scene06","遠ざかる家族","38","narration","","","山添の父は、普段使っていた灰皿の中で便箋を燃やした。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","焼却は文章で表現","継続"
"CH06","Scene06","遠ざかる家族","39","narration","","","火が紙面を走り、便箋が崩れるところまで見届けた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","強い怪異演出は使わない","継続"
"CH06","Scene06","遠ざかる家族","40","direction","","","翌朝","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","短い暗転","継続"
"CH06","Scene06","遠ざかる家族","41","narration","","","灰皿には、燃えかすが一片も残っていなかった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","空の灰皿を示す","継続"
"CH06","Scene06","遠ざかる家族","42","narration","","","焼いたはずの便箋は、書斎の机の上に戻っていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","便箋を示す","継続"
"CH06","Scene06","遠ざかる家族","43","dialogue","山添","","「父は、これを見て……」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","記録から目を上げる","継続"
"CH06","Scene06","遠ざかる家族","44","dialogue","菊池","","「初めて、手元に置いてはいけないと考えた」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","父の記録を必要最小限に読む","継続"
"CH06","Scene06","遠ざかる家族","45","narration","","","山添の父は次のゴミの日に便箋を捨てた。だが、便箋はまた戻った。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","帰還方法は示さない","継続"
"CH06","Scene06","遠ざかる家族","46","narration","","","どう戻ったのか、記録にはない。処分できなかった事実だけが残されていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","不明点を維持","継続"
"CH06","Scene06","遠ざかる家族","47","narration","","","山添の父は、便箋へ短い文章を書いた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","加筆へ寄る","継続"
"CH06","Scene06","遠ざかる家族","48","document","","","俺は処分に困った。この便箋を手放すことにした。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","父の文章を独立表示","継続"
"CH06","Scene06","遠ざかる家族","49","narration","","","その後、便箋は山荘の引き出しへしまわれた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","山荘へ戻した事実だけ示す","継続"
"CH06","Scene06","遠ざかる家族","50","dialogue","山添","","「遺言の意味は、これだったんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","声を落とす","継続"
"CH06","Scene06","遠ざかる家族","51","dialogue","菊池","","「お父さまは危険を感じていた。ただ、仕組みや対処法まで知っていたわけではありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","evening","理解範囲を分ける","継続"
"CH06","Scene06","遠ざかる家族","52","direction","","","その後・山荘付近の日中","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","BGM_CH3_OBSERVATION","","day","探偵事務所から山荘外観へ切替","BGM_CH3_YAMAZOE_REQUEST.mp3を停止後、BGM_CH3_OBSERVATION.mp3を開始"
"CH06","Scene06","遠ざかる家族","53","narration","","","菊池と直人は、山添の立ち会いで再び山荘を訪れていた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","BGM_CH3_OBSERVATION","","day","三人を表示","継続"
"CH06","Scene06","遠ざかる家族","54","dialogue","山添","","「宿泊記録は、中で私が確認します」","assets/images/backgrounds/山荘/BG_CH1_LODGE_EXTERIOR_SUMMER_DAY.png","","BGM_CH3_OBSERVATION","","day","山荘へ案内する","継続"
"CH06","Scene06","遠ざかる家族","55","direction","","","山荘内・記録保管場所","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","背景を切替","継続"
"CH06","Scene06","遠ざかる家族","56","narration","","","机には、観測小屋、1988年、1996年、そして1998年の記録が年代順に置かれた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","資料を並べる","継続"
"CH06","Scene06","遠ざかる家族","57","document","","","DOC_CH4_1998_RIVERSIDE_NEWSPAPER_ARTICLE.png","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","1998年新聞記事を表示","継続"
"CH06","Scene06","遠ざかる家族","58","narration","","","直人の返事が、一瞬だけ遅れた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","視線が記事で止まる","継続"
"CH06","Scene06","遠ざかる家族","59","dialogue","菊池","","「どうしました？直人君」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","追及せず声をかける","継続"
"CH06","Scene06","遠ざかる家族","60","dialogue","直人","","「・・・。」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","記事から目を離す","継続"
"CH06","Scene06","遠ざかる家族","61","narration","","","どの記録も、同じ怪異を証明してはいない。ただ、山荘と川辺には似た出来事が何度も残っていた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","共通項だけ整理","継続"
"CH06","Scene06","遠ざかる家族","62","dialogue","菊池","","「近年の利用者を確認してください」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","山添へ依頼する","継続"
"CH06","Scene06","遠ざかる家族","63","narration","","","山添は個人情報を伏せたまま、必要な利用履歴だけを抜き出した。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","記録を山添自身が確認","継続"
"CH06","Scene06","遠ざかる家族","64","document","","","DOC_CH6_LODGE_GUEST_HISTORY_EXCERPT.png","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","宿泊記録を中央表示","継続"
"CH06","Scene06","遠ざかる家族","65","dialogue","直人","","「同じ人物が毎年利用してますね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","複数年度の行を追う","継続"
"CH06","Scene06","遠ざかる家族","66","dialogue","山添","","「ええ。今年も、つい最近まで滞在していました」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","直近の行を確認","継続"
"CH06","Scene06","遠ざかる家族","67","direction","","","――","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH3_OBSERVATION","","day","BGM_CH3_OBSERVATION.mp3を停止し、短い間を置く","BGM停止"
"CH06","Scene06","遠ざかる家族","68","narration","","","単に最近泊まった一家ではない。何年も同じ山荘を利用してきた常連客だった。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","記録全体を示す","BGM_CH6_CLOSING_IN.mp3を開始"
"CH06","Scene06","遠ざかる家族","69","dialogue","菊池","","「これだけ長く利用しているなら、山荘の変化や古い便箋について知っている可能性があります」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","記録を閉じない","継続"
"CH06","Scene06","遠ざかる家族","70","dialogue","直人","","「便箋を持ってるかはわからないですが、希望は持てますね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","断定を避ける","継続"
"CH06","Scene06","遠ざかる家族","71","dialogue","菊池","","「直人君。私は今からこの一家に会いに行く必要がありそうです」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","接触方針を定める","継続"
"CH06","Scene06","遠ざかる家族","72","dialogue","菊池","","「この一家に話を聞きましょう」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","宿泊記録を見据える","継続"
"CH06","Scene06","遠ざかる家族","73","dialogue","直人","","「はい」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","短く応じる","継続"
"CH06","Scene06","遠ざかる家族","74","direction","","","第六章終了","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","BGM_CH6_CLOSING_IN","","day","暗転。第七章へ接続","BGM_CH6_CLOSING_IN.mp3をフェードアウト"
